genbank_accession,domain,phylum,class,order,family,genus,species,temperature_optimum,temperature_min,temperature_max,reported_temperature_optimum,reported_temperature_min,reported_temperature_max,partition_temperature,extracellular_soluble_aa_A,extracellular_soluble_aa_C,extracellular_soluble_aa_D,extracellular_soluble_aa_E,extracellular_soluble_aa_F,extracellular_soluble_aa_G,extracellular_soluble_aa_H,extracellular_soluble_aa_I,extracellular_soluble_aa_K,extracellular_soluble_aa_L,extracellular_soluble_aa_M,extracellular_soluble_aa_N,extracellular_soluble_aa_P,extracellular_soluble_aa_Q,extracellular_soluble_aa_R,extracellular_soluble_aa_S,extracellular_soluble_aa_T,extracellular_soluble_aa_V,extracellular_soluble_aa_W,extracellular_soluble_aa_Y,intracellular_soluble_aa_A,intracellular_soluble_aa_C,intracellular_soluble_aa_D,intracellular_soluble_aa_E,intracellular_soluble_aa_F,intracellular_soluble_aa_G,intracellular_soluble_aa_H,intracellular_soluble_aa_I,intracellular_soluble_aa_K,intracellular_soluble_aa_L,intracellular_soluble_aa_M,intracellular_soluble_aa_N,intracellular_soluble_aa_P,intracellular_soluble_aa_Q,intracellular_soluble_aa_R,intracellular_soluble_aa_S,intracellular_soluble_aa_T,intracellular_soluble_aa_V,intracellular_soluble_aa_W,intracellular_soluble_aa_Y,membrane_aa_A,membrane_aa_C,membrane_aa_D,membrane_aa_E,membrane_aa_F,membrane_aa_G,membrane_aa_H,membrane_aa_I,membrane_aa_K,membrane_aa_L,membrane_aa_M,membrane_aa_N,membrane_aa_P,membrane_aa_Q,membrane_aa_R,membrane_aa_S,membrane_aa_T,membrane_aa_V,membrane_aa_W,membrane_aa_Y,diff_extra_intra_aa_A,diff_extra_intra_aa_C,diff_extra_intra_aa_D,diff_extra_intra_aa_E,diff_extra_intra_aa_F,diff_extra_intra_aa_G,diff_extra_intra_aa_H,diff_extra_intra_aa_I,diff_extra_intra_aa_K,diff_extra_intra_aa_L,diff_extra_intra_aa_M,diff_extra_intra_aa_N,diff_extra_intra_aa_P,diff_extra_intra_aa_Q,diff_extra_intra_aa_R,diff_extra_intra_aa_S,diff_extra_intra_aa_T,diff_extra_intra_aa_V,diff_extra_intra_aa_W,diff_extra_intra_aa_Y,genome_id_x,label_x,p0.03_seed0,p0.03_seed1,p0.03_seed2,p0.03_seed4,p0.03_seed5,p0.05_seed0,p0.05_seed1,p0.05_seed2,p0.05_seed4,p0.05_seed5,p0.1_seed0,p0.1_seed1,p0.1_seed2,p0.1_seed4,p0.1_seed5,p0.2_seed0,p0.2_seed1,p0.2_seed2,p0.2_seed4,p0.2_seed5,p0.4_seed0,p0.4_seed1,p0.4_seed2,p0.4_seed4,p0.4_seed5,p0.7_seed0,p0.7_seed1,p0.7_seed2,p0.7_seed4,p0.7_seed5,p0.95_seed0,p0.95_seed1,p0.95_seed2,p0.95_seed4,p0.95_seed5,genome_id_y,label_y,cv_0,cv_1,cv_2,cv_3,cv_4,test
GCA_000017185,Archaea,Methanobacteriota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus_A,Methanothermococcus_A aeolicus,54.5921712955618,35.8432363638328,60.3701209576132,45.0,20.0,55.0,train,0.057176424515371,0.003720383786959,0.0675543371842569,0.0636381437242999,0.0276091638926962,0.0601135696103387,0.0135108674368513,0.095359310749951,0.0957509300959467,0.0783238691991384,0.0201683963187781,0.102212649304876,0.0268259252007049,0.0160563931858233,0.0154689641668298,0.0753867241041707,0.0636381437242999,0.0650088114352849,0.0054826708439396,0.046994321519483,0.0525150551320081,0.0147885904927574,0.0592181278838134,0.0796793339777941,0.0335663764892528,0.0656049217082122,0.0166199475079005,0.104910230347983,0.0999211853317995,0.0822095653970448,0.0253813839243583,0.0729686093164549,0.0349896316625814,0.0182140953274889,0.0310539995255816,0.0525941248638597,0.0485309609012929,0.0602460343978839,0.0058792171586419,0.0411086086532894,0.0663377061018173,0.0101817306535082,0.028475147430497,0.03167649536647,0.0666506198098447,0.0783728487182573,0.0103983632206041,0.141340714887471,0.0597183776627753,0.130485016247442,0.0351185461547719,0.0448670116740883,0.0328318690576483,0.0139848357203032,0.0184137682031532,0.0673486580815982,0.0446022385365266,0.0658081598266939,0.0089060055361656,0.0444818871103622,0.0046613693833628,-0.011068207,0.0083362093004435,-0.01604119,-0.005957213,-0.005491352,-0.00310908,-0.00955092,-0.004170255,-0.003885696,-0.005212988,0.0292440399884207,-0.008163706,-0.002157702,-0.015585035,0.0227925992403109,0.015107182823007,0.0047627770374009,-0.000396546,0.0058857128661936,GCA_000017185.1,45.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,train,train,-,train,-,train,train,-,train,train,train,train,train,GCA_000017185.1,45.0,train,train,train,valid,train,-
GCA_000017405,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ochrobactrum,Ochrobactrum anthropi,30.8190477584887,14.3851978898263,40.0959544315391,28.5,20.0,37.0,train,0.112474864079839,0.0053697773143665,0.0672078647501303,0.0578982646905488,0.035987189990318,0.0893125791316005,0.0122365383183138,0.0507708348849333,0.0582632010128844,0.0762791390481864,0.0192969390035004,0.0420049154688314,0.0512921724882699,0.0401727861771058,0.0476130185447233,0.058873910776793,0.0584121546138377,0.0721680196618753,0.012988754003128,0.0313770760408132,0.109598995035077,0.0082742922228945,0.0611330510703796,0.0650787711577845,0.0360584122839078,0.0809154765118966,0.0219145901356129,0.056902579346304,0.0427379217123991,0.0945792143459263,0.0247525569047497,0.0319086780665711,0.047416356377091,0.0332013463196285,0.0694012662766379,0.0577116907041612,0.0531756318578047,0.0705029425782698,0.0116878392820091,0.0230483878108936,0.12411631805262,0.0059658292294397,0.0258311035222339,0.0261018043249659,0.0622351557050194,0.0913094630753693,0.0122752402469624,0.0800077045613085,0.021156308890439,0.137687798681895,0.0338428061261674,0.022915864108197,0.0435776234551834,0.0231032723562422,0.0449831853155226,0.0600539319291596,0.0532395597988484,0.087207304757046,0.0194436057346923,0.0249461201286869,0.0028758690447617,-0.002904515,0.0060748136797506,-0.007180506,-7.12e-05,0.0083971026197038,-0.009678052,-0.006131744,0.0155252793004853,-0.018300075,-0.005455618,0.0100962374022603,0.0038758161111788,0.0069714398574773,-0.021788248,0.0011622200726317,0.005236522756033,0.0016650770836055,0.0013009147211188,0.0083286882299196,GCA_000017405.1,28.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,train,-,train,-,-,train,train,train,train,train,train,train,train,train,train,train,GCA_000017405.1,28.5,valid,train,train,train,train,-
GCA_000017545,Bacteria,Thermotogota,Thermotogae,Thermotogales,Fervidobacteriaceae,Fervidobacterium,Fervidobacterium nodosum,67.6321939651619,48.279561826282,75.7984966753939,70.0,47.0,70.0,train,0.0664213664911501,0.0017128719152445,0.0545581424855674,0.06889551481317,0.0445346697963585,0.0737169320560807,0.0048848569434752,0.077269555287699,0.0876736661802956,0.0819006534289158,0.0188415910676901,0.0550022203895197,0.0385713379432849,0.033305842796422,0.0269618727399606,0.060204275835818,0.0631859417623548,0.082027532830045,0.0121169828078411,0.0482141724291061,0.0535438317064324,0.0073506221121851,0.0530569441597148,0.084227603172851,0.0475612256161985,0.0623038651380631,0.015432561146768,0.0894808635453298,0.0899184709759828,0.0896089918470976,0.0220301830854872,0.0525503445665715,0.0344507435383911,0.0253082964060996,0.0412494283506536,0.05894887483639,0.0475454559790579,0.0734273729361487,0.0084485830981029,0.0435557377824736,0.0693725849760953,0.0019975112973999,0.0245104460017027,0.03246774510446,0.0862040736132032,0.0721068832274543,0.0083829982317113,0.116576069159735,0.0557174667627218,0.12862662911782,0.0296843277228371,0.0380182068242845,0.0328279520597288,0.0172571877660619,0.0274248477306961,0.0717957954024494,0.0542111467679612,0.0785251162486082,0.0131639269107341,0.0411290850743336,0.0128775347847177,-0.00563775,0.0015011983258525,-0.015332088,-0.003026556,0.0114130669180175,-0.010547704,-0.012211308,-0.002244805,-0.007708338,-0.003188592,0.0024518758229482,0.0041205944048937,0.0079975463903223,-0.014287556,0.001255400999428,0.0156404857832969,0.0086001598938963,0.0036683997097382,0.0046584346466325,GCA_000017545.1,70.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,train,-,-,-,-,train,train,train,-,-,train,train,train,train,train,train,train,train,train,train,GCA_000017545.1,70.0,train,valid,train,train,train,-
GCA_000017625,Archaea,Halobacteriota,Methanomicrobia,Methanomicrobiales,Methanoregulaceae,Methanoregula,Methanoregula boonei,37.9906417450036,20.8149477272488,45.282775029484,36.0,10.0,40.0,train,0.0971161548731642,0.0048598130841121,0.0508144192256341,0.0316421895861148,0.0305740987983978,0.0893190921228304,0.0120961281708945,0.0581842456608811,0.0242723631508678,0.0662216288384512,0.0138851802403204,0.0602136181575433,0.059626168224299,0.0421361815754339,0.0240320427236315,0.0899866488651535,0.110787716955941,0.0806141522029372,0.0125767690253671,0.041041388518024,0.0928699899127693,0.0143870567501345,0.0567945644142906,0.0669509082621495,0.0361379564554162,0.0783545801457629,0.02140204278763,0.0696627771314417,0.0517410757628365,0.0879695375506624,0.0241764426138598,0.032868245628181,0.0491197122259539,0.029751571090293,0.0599754154606145,0.0574824049406038,0.059751620456838,0.0725095812235991,0.0088596492671536,0.0292348679198089,0.106323969223691,0.0101607832110631,0.0269164898647785,0.0296132511950103,0.0648245188006441,0.0868715012397433,0.0129597914163748,0.0969683801538815,0.0254083484573502,0.133035965338309,0.0303545410393394,0.0244114414253214,0.0446946652692927,0.0201298535313514,0.0340609902609851,0.0596354898903402,0.0547404207458909,0.091383144602643,0.0161038828250811,0.0314025715089082,0.0042461649603948,-0.009527244,-0.005980145,-0.035308719,-0.005563858,0.0109645119770674,-0.009305915,-0.011478531,-0.027468713,-0.021747909,-0.010291262,0.0273453725293623,0.010506455998345,0.0123846104851408,-0.035943373,0.0325042439245497,0.0510360964991032,0.008104570979338,0.0037171197582135,0.011806520598215,GCA_000017625.1,36.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,train,-,-,-,train,train,train,-,-,train,train,train,-,train,train,train,train,train,train,train,train,GCA_000017625.1,36.0,train,train,train,train,valid,-
GCA_000017805,Bacteria,Chloroflexota,Chloroflexia,Chloroflexales,Roseiflexaceae,Roseiflexus,Roseiflexus castenholzii,50.2739889987387,36.5625427182277,56.4555047333848,50.0,45.0,55.0,test,0.119647643905192,0.0058285129796839,0.0582851297968397,0.0469455417607223,0.0337101439051918,0.0895968538374717,0.0131648560948081,0.0493351439051918,0.0140378103837471,0.0860785835214447,0.0139408154627539,0.0379779204288939,0.0709032872460496,0.0387009734762979,0.0687693989841986,0.0545728696388261,0.0747654486455982,0.0796857364559819,0.0158542607223476,0.0281990688487584,0.118522106881968,0.0095563244905805,0.0572456747404844,0.0595363321799308,0.0315801614763552,0.0752172241445597,0.0238615916955017,0.0544121491733948,0.0197677816224529,0.104665128796617,0.0217131872356785,0.0251088043060361,0.0589396386005382,0.0363867743175701,0.085839292579777,0.0473902345251826,0.0549988465974625,0.0742837370242214,0.0144183006535947,0.026556708958093,0.131022141817753,0.0050930113658709,0.026205739305987,0.0269070935095239,0.0497699296023911,0.0875381811984635,0.0129979942580721,0.0726458751196235,0.0105530866139667,0.151813688860922,0.0281655982485809,0.0192511896802611,0.0497371560414782,0.0263433882618214,0.0570718789737942,0.0515986943013332,0.0541681414769077,0.0893276176243101,0.0239181447542638,0.025871448984675,0.0011255370232234,-0.003727812,0.0010394550563553,-0.01259079,0.0021299824288366,0.0143796296929119,-0.010696736,-0.005077005,-0.005729971,-0.018586545,-0.007772372,0.0128691161228577,0.0119636486455114,0.0023141991587277,-0.017069894,0.0071826351136435,0.0197666020481356,0.0054019994317604,0.0014359600687528,0.0016423598906654,GCA_000017805.1,50.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,GCA_000017805.1,50.0,-,-,-,-,-,test
GCA_000017945,Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Ignicoccaceae,Ignicoccus,Ignicoccus hospitalis,95.1571497303647,79.4260874745356,101.640243348917,90.0,73.0,98.0,train,0.084576837416481,0.012750556792873,0.0470489977728285,0.0657015590200445,0.035467706013363,0.0716592427616926,0.012750556792873,0.0464922048997772,0.0692093541202672,0.0975501113585746,0.0166481069042316,0.0412026726057906,0.0551224944320712,0.0192093541202672,0.0381403118040089,0.0608017817371937,0.0594097995545657,0.100946547884187,0.0156458797327394,0.0496659242761692,0.0820838009617272,0.0107981867251165,0.0466973958348595,0.0937434983780742,0.0337395717647196,0.0740166617339807,0.0152434646795268,0.0479046829259716,0.0777762475055749,0.104796621940392,0.0216813523959667,0.0257632720996539,0.0506767547419716,0.0154984015167276,0.0619584423652277,0.0521800029889146,0.0396119099457599,0.0975646206276134,0.0131219213446599,0.0351431895235611,0.115289927190823,0.0053166413493269,0.0230475092975747,0.0394688596720968,0.0512807081871038,0.0718925147975485,0.0095332879367241,0.0624639882667225,0.0420878948195484,0.156644492169085,0.0249070242522654,0.0225237022680844,0.0454926405112356,0.0124404169503954,0.035173642030276,0.0707663296841443,0.0567806819967523,0.0990257189251479,0.0170499188099104,0.0388141008852338,0.0024930364547538,0.0019523700677564,0.0003516019379689,-0.028041939,0.0017281342486433,-0.002357419,-0.002492908,-0.001412478,-0.008566893,-0.007246511,-0.005033245,0.0154394005061367,0.0044457396900995,0.0037109526035395,-0.023818131,0.0086217787482791,0.0197978896088057,0.0033819272565736,0.0025239583880794,0.0145227347526081,GCA_000017945.1,90.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,train,-,-,-,-,train,-,-,train,train,train,-,-,train,train,train,train,-,train,train,GCA_000017945.1,90.0,train,train,valid,train,train,-
GCA_000018025,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_A,Shewanellaceae,Shewanella,Shewanella sediminis,20.7482569015376,4.51354461813681,28.4866506921756,10.0,4.0,25.0,train,0.0858820930427429,0.0078995680756895,0.0696487472671455,0.0620995939759127,0.0382409177820267,0.0831701873195554,0.0195851393660539,0.0524784228287614,0.052760278198868,0.0813419362702155,0.021428625840805,0.050513052950721,0.0375629413512298,0.0444036473608434,0.0370601723126614,0.0745621719622466,0.0632727217325725,0.0651542967708515,0.0133919389364149,0.0395435466546814,0.083263497803133,0.0115703017790754,0.0589998249021691,0.0677579740773769,0.0380019301481816,0.068323173587103,0.0234508932025393,0.062758320200996,0.0549033500694283,0.103037336558391,0.0255968596407644,0.0424925787024029,0.0388937074726053,0.045359296676806,0.046821974370564,0.0696050525904298,0.0528298659890787,0.0657830334273975,0.0109904429160711,0.029560585885486,0.10037689408507,0.0094223521267594,0.0269658744199164,0.0309976155680332,0.0630977104325308,0.0823910981206573,0.0152936953567674,0.084499910263313,0.0334205061149142,0.143238981616799,0.0379842576212086,0.0277286362587493,0.0378881111709355,0.0281132220598415,0.0304591954465041,0.0686806143117196,0.0514319411327333,0.0805322667487116,0.0189793092839012,0.0284978078609337,0.0026185952396099,-0.003670734,0.0106489223649763,-0.00565838,0.0002389876338451,0.0148470137324524,-0.003865754,-0.010279897,-0.002143072,-0.0216954,-0.004168234,0.0080204742483181,-0.001330766,-0.000955649,-0.009761802,0.0049571193718167,0.0104428557434937,-0.000628737,0.0024014960203438,0.0099829607691954,GCA_000018025.1,10.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,train,-,-,train,-,train,-,-,train,-,train,train,train,train,train,GCA_000018025.1,10.0,train,train,train,valid,train,-
GCA_000018145,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Dinoroseobacter,Dinoroseobacter shibae,31.7264457745034,13.457709866906,40.9903254573595,33.0,15.0,38.0,train,0.127221674582549,0.0059891866057293,0.0674941004271589,0.0654777907219882,0.0375406995847895,0.0939973713295695,0.014726528661469,0.0461958956895779,0.0207605221495355,0.0864026047734265,0.021656659796278,0.0305134868715834,0.0563894614212743,0.0358081668010873,0.061071780625504,0.0534471428144696,0.0633046569286375,0.0733862054544911,0.0144352839262777,0.0241807808346028,0.128445252988232,0.0096218023307324,0.0641089250239708,0.0625141511569986,0.0340434999182924,0.0851599400680043,0.0216869557341964,0.0467455784402324,0.0302327779188791,0.0979781811308718,0.0257752865178604,0.0233092935939311,0.055564087267601,0.0313688081920186,0.0745999775550344,0.0479229547025156,0.0559224191735133,0.0712489835777668,0.0128005213532345,0.020950603356113,0.137048135160982,0.0062097545425565,0.0272298374242907,0.0284985655084475,0.0570098820529168,0.0975199234937838,0.0113292955052598,0.0683264265221549,0.0155562639464456,0.145444692381256,0.0338221230474976,0.0178897035384124,0.0481479120178514,0.0211922218680267,0.0457634682817979,0.0501625757092763,0.0537073637233025,0.0908256295824035,0.0224673254701944,0.0218489002231431,-0.001223578,-0.003632616,0.0033851754031881,0.0029636395649896,0.0034971996664971,0.0088374312615652,-0.006960427,-0.000549683,-0.009472256,-0.011575576,-0.004118627,0.0072041932776522,0.0008253741536732,0.0044393586090686,-0.013528197,0.005524188111954,0.0073822377551242,0.0021372218767242,0.0016347625730432,0.0032301774784898,GCA_000018145.1,33.0,-,train,-,-,-,-,train,-,-,-,-,train,-,-,-,-,-,-,-,-,train,-,-,-,-,train,train,-,train,-,train,train,-,train,train,GCA_000018145.1,33.0,train,train,train,train,valid,-
GCA_000019085,Bacteria,Bacillota_A,Thermoanaerobacteria,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermoanaerobacter,Thermoanaerobacter pseudethanolicus,60.8552741318912,45.522451712303,69.7937069494191,65.0,65.0,65.0,train,0.072620429483459,0.0019587928032501,0.0645676146256529,0.0692106790481718,0.0384503772489843,0.0764654672083575,0.0093586767266395,0.069573418456181,0.0914828786999419,0.0671793383633198,0.018789901334881,0.0577481137550783,0.0430934416715031,0.0438189204875217,0.024376088218224,0.053830528148578,0.0677597214161346,0.0748694138131166,0.0131311665699361,0.0417150319210679,0.0610879313031284,0.0087152230743927,0.0555738300929693,0.0859212963764477,0.0387891483873201,0.0663561918941846,0.0151971053132736,0.0928931285815688,0.0936999013174979,0.0888835027094406,0.0245944495420785,0.0499264209414656,0.0341856962310209,0.0256210938176278,0.0415764962517961,0.0516386489153581,0.0464015512196811,0.0715465452467928,0.0065961461886047,0.0407956925953498,0.0822285689927107,0.0029981385964164,0.0243119200875285,0.0307486820978444,0.0727936683859783,0.0794577773988661,0.0086107677224093,0.122696335450502,0.0527729229719936,0.127840061383691,0.0347414638305128,0.0363186836608551,0.036375520411498,0.0195802605965016,0.0255054918510308,0.0607442772496696,0.0538812396095315,0.0783778791366497,0.0117509981954331,0.0382653423703766,0.0115324981803306,-0.00675643,0.0089937845326836,-0.016710617,-0.000338771,0.0101092753141728,-0.005838429,-0.02331971,-0.002217023,-0.021704164,-0.005804548,0.0078216928136126,0.0089077454404822,0.0181978266698939,-0.017200408,0.0021918792332199,0.0213581701964535,0.0033228685663238,0.0065350203813313,0.000919339325718,GCA_000019085.1,65.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,train,-,-,-,-,train,-,-,-,-,train,-,-,train,train,train,-,train,train,train,GCA_000019085.1,65.0,train,train,train,valid,train,-
GCA_000019185,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_A,Shewanellaceae,Shewanella,Shewanella halifaxensis,20.286436782045,2.78082618807327,28.1958536950719,10.0,4.0,25.0,train,0.0892336455010119,0.0073239339988336,0.0696288291996844,0.060907001475078,0.0378117388768824,0.0795427258070049,0.0184470515591231,0.0528626805255394,0.0535230352303523,0.0816267023429728,0.0216630647319131,0.052776920174265,0.0378374669822647,0.0489005522966622,0.0358478268326987,0.0713697643305547,0.0603238310864121,0.0659582861651401,0.0135329834311001,0.0408819594525059,0.0877924071802112,0.0118213720262369,0.0580547768692469,0.0649310148662449,0.0376539571353177,0.0668535513807307,0.0229042295803318,0.0626272266811056,0.0549079512820337,0.102442752277229,0.025337386309895,0.044007580482656,0.0385681043995586,0.0483204364603395,0.0452986956909137,0.0679981631380182,0.0527343883866457,0.0668218518036202,0.0109055112713415,0.0300186427783222,0.103020335874,0.0096650747967993,0.027337992978905,0.029691008570796,0.0629305164616211,0.0806097599544577,0.0144217084664284,0.0852082608558145,0.0343527625794617,0.139574306587811,0.0385970460798886,0.0285587779499667,0.0379898162497232,0.0289825737689363,0.0283500426958474,0.06861064549796,0.0523292956766501,0.0826844618741895,0.0185584616844302,0.0285271513963123,0.0014412383208007,-0.004497438,0.0115740523304374,-0.004024013,0.0001577817415646,0.0126891744262741,-0.004457178,-0.009764546,-0.001384916,-0.02081605,-0.003674322,0.0087693396916089,-0.000730637,0.0005801158363226,-0.009450869,0.0033716011925364,0.0075894426997663,-0.000863566,0.0026274721597586,0.0108633166741836,GCA_000019185.1,10.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,train,-,train,train,train,train,-,train,train,train,train,train,train,train,train,train,GCA_000019185.1,10.0,train,train,train,valid,train,-
GCA_000020685,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus deserti,29.2307180294823,13.9449199132799,39.1032853947854,30.0,23.0,37.0,train,0.120239840314381,0.0042650407011196,0.0509933568287434,0.0411767457817421,0.0308923057730093,0.0941505785484826,0.013442285500421,0.0348766490970901,0.0366076162554969,0.0920063624738795,0.0135670398902161,0.0405919595795777,0.0582603000343074,0.0439291395065963,0.0620497146243333,0.0626111093784112,0.077293141627421,0.0818466768549418,0.0128886878957053,0.0283114493341234,0.115766630598194,0.0067951566105849,0.0547263264739397,0.0629686108530991,0.0295194913387787,0.0856773850676523,0.0264205551991266,0.0357053939922053,0.0245461117867299,0.11076931179439,0.0207337859447865,0.0242145531499267,0.0566677997912497,0.0422563702348919,0.0779090978732368,0.0521193419578477,0.0593059053346228,0.0782777623502599,0.0127225153450603,0.0228978943034156,0.130775577557756,0.0030471797179717,0.0229710471047104,0.0247243474347434,0.0488767626762676,0.0977535253525352,0.0124512451245124,0.0495799579957995,0.0136794929492949,0.168063681368137,0.026843309330933,0.0200363786378637,0.0527865286528652,0.0266745424542454,0.0530865586558655,0.0545773327332733,0.058524602460246,0.0920998349834983,0.0210958595859585,0.0223522352235223,0.004473209716187,-0.002530116,-0.00373297,-0.021791865,0.0013728144342306,0.0084731934808303,-0.01297827,-0.000828745,0.0120615044687669,-0.018762949,-0.007166746,0.0163774064296509,0.0015925002430577,0.0016727692717044,-0.015859383,0.0104917674205634,0.0179872362927981,0.0035689145046818,0.0001661725506449,0.0054135550307077,GCA_000020685.1,30.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,train,-,train,-,-,train,-,train,-,train,train,-,train,-,train,train,train,train,train,GCA_000020685.1,30.0,valid,train,train,train,train,-
GCA_000020905,Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,Desulfurococcus,Desulfurococcus amylolyticus,82.8720450868287,69.5582834069626,88.9577881048969,85.0,65.0,87.0,test,0.0728835731638946,0.0052326667912539,0.0538217155671837,0.0450383105961502,0.0347598579704728,0.0730704541207251,0.0113997383666604,0.074191739861708,0.0418613343300317,0.0788637637824705,0.0142029527191179,0.0560642870491496,0.0528873107830312,0.0321435245748458,0.0295271911792188,0.074191739861708,0.076434311343674,0.0926929545879274,0.0209306671650158,0.0598019061857596,0.0634306117370647,0.0080583091728731,0.0485350370074593,0.0776346475466282,0.0300573485414026,0.073540389923786,0.0178526993165627,0.0816797162086306,0.0624323651788452,0.101294537710572,0.022409911864956,0.0354565603606418,0.0454737475622529,0.0175459916783852,0.0657309190233965,0.0626725230464748,0.0460437608143377,0.0850274590140217,0.0105264376197172,0.0445970266719906,0.0808565362946027,0.0028782558994039,0.0238629868539234,0.0309667673716012,0.0504000979831795,0.0761206826161508,0.009185923083204,0.109904466399935,0.0287417326692251,0.147832122152364,0.0310484200212296,0.0265371111292561,0.0401935167796195,0.0140238425736915,0.0388258348983424,0.0777333224463133,0.0577488364497427,0.0896546092920715,0.0131052502653711,0.0503796848207724,0.0094529614268298,-0.002825642,0.0052866785597243,-0.032596337,0.0047025094290701,-0.000469936,-0.006452961,-0.007487976,-0.020571031,-0.022430774,-0.008206959,0.0206077266885078,0.0074135632207782,0.0145975328964606,-0.036203728,0.0115192168152332,0.0303905505293363,0.0076654955739057,0.0104042295452986,0.015204879513769,GCA_000020905.1,85.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,GCA_000020905.1,85.0,-,-,-,-,-,test
GCA_000020965,Bacteria,Dictyoglomota,Dictyoglomia,Dictyoglomales,Dictyoglomaceae,Dictyoglomus,Dictyoglomus thermophilum,74.4682061547616,56.2206349239967,81.596383352,75.5,51.0,80.0,train,0.065575825967024,0.0055795874866779,0.0615635383361544,0.0632562221804275,0.0437590119741709,0.0808099805654817,0.0085261112155977,0.0717196414017929,0.0804965205943201,0.0808726725597141,0.0157356905523164,0.0530374271205567,0.0504670553570309,0.0260171776064196,0.0329132969719766,0.0541031910225064,0.058867782584164,0.0762334649865212,0.0189329822581656,0.0515328192589806,0.0500723430664782,0.0076568580661104,0.0519945747416117,0.0878171257826161,0.0471559837242248,0.0649352119265137,0.0143403387579629,0.0941289875932112,0.0900657029727624,0.100050366619947,0.0188714481629388,0.0490121917402516,0.0400216557601869,0.0217595116512894,0.0464334962545721,0.0553598949657903,0.04104596567147,0.0653068308077711,0.0102261216004889,0.0437453901338016,0.0603147428721933,0.0036544412984789,0.0220748008164877,0.0327747415552775,0.0880852044511753,0.072232830710476,0.0083130308816751,0.127905445446764,0.0503555672614736,0.144482122868242,0.0256798577730954,0.0358530321985909,0.0382070191611246,0.0176960558372292,0.0340751958912227,0.0683808520445117,0.0451372884704023,0.0663890169223678,0.015770066504247,0.0426186870349641,0.0155034829005457,-0.002077271,0.0095689635945427,-0.024560904,-0.003396972,0.015874768638968,-0.005814228,-0.022409346,-0.009569182,-0.019177694,-0.003135758,0.004025235380305,0.0104453995968439,0.0042576659551302,-0.013520199,-0.001256704,0.0178218169126939,0.01092663417875,0.0087068606576766,0.0077874291251789,GCA_000020965.1,75.5,-,train,-,-,-,train,train,-,-,-,train,train,-,-,-,-,train,-,-,-,-,train,-,-,-,train,train,-,-,-,train,train,-,train,train,GCA_000020965.1,75.5,train,train,train,valid,train,-
