genome_id,prediction_NNM,prediction_gRodon_clade,prediction_gRodon_pkg,prediction_phylopred,prediction_Phydon,prediction_xTrimoPhylo_MLP,k_clade,kk,phy_distance,label,cv_0,cv_1,cv_2,cv_3,cv_4,cv_5,cv_6,cv_7,cv_8,cv_9
GCF_022576595.1,0.380958397,0.066518909,0.06648001,0.350929612,0.132345192,0.126908213,10,1,4.06332724559989,0.288811325,test,train,train,train,train,train,train,train,train,train
GCF_022674245.1,0.251498578,0.153977738,0.153875412,0.267527644,0.257286179,0.195027292,10,5,4.057080848,0.693147181,train,train,train,train,test,train,train,train,train,train
GCF_022770225.1,0.251498578,0.711373176,0.711577026,0.267527644,0.566178453,0.438761353,10,5,4.057080848,0.378768951,train,train,train,train,test,train,train,train,train,train
GCF_022809295.1,0.251498578,0.801444974,0.801233592,0.267527644,0.585915751,0.45880726,10,5,4.057080848,1.575334501,train,train,train,train,test,train,train,train,train,train
GCF_022832815.1,0.341045279,1.502880225,1.502595232,0.350929612,1.028585587,0.473030984,10,1,4.06332724559989,4.332169878,test,train,train,train,train,train,train,train,train,train
GCF_022846375.1,0.251498578,0.255055622,0.254936622,0.267527644,0.458934964,0.402980447,10,5,4.057080848,0.647801103,train,train,train,train,test,train,train,train,train,train
GCF_022869765.1,0.466353886,0.182277579,0.182210557,0.34389792,0.169306232,1.072676301,10,4,4.014557272,0.1050223,train,train,train,test,train,train,train,train,train,train
GCF_022984345.1,0.466353886,0.221807095,0.22175033,0.34389792,0.186202181,1.143236637,10,4,4.014557272,0.330070086,train,train,train,test,train,train,train,train,train,train
GCF_023016135.1,0.363464224,1.694191627,1.693080558,0.350929612,1.035170492,0.222544581,10,1,4.06332724559989,2.100446002,test,train,train,train,train,train,train,train,train,train
GCF_023098285.1,0.383868949,0.713024117,0.712527941,0.350929612,0.431863239,0.257783473,10,1,4.06332724559989,1.414586083,test,train,train,train,train,train,train,train,train,train
GCF_023183015.1,0.380958397,0.388636799,0.388535415,0.350929612,0.336711097,0.355214,10,1,4.06332724559989,0.558989662,test,train,train,train,train,train,train,train,train,train
GCF_023183415.1,0.380958397,0.386954593,0.387081689,0.350929612,0.336019185,0.334342152,10,1,4.06332724559989,0.558989662,test,train,train,train,train,train,train,train,train,train
GCF_023183725.1,0.380958397,0.387094815,0.387254696,0.350929612,0.336128259,0.337915748,10,1,4.06332724559989,0.558989662,test,train,train,train,train,train,train,train,train,train
GCF_023183975.1,0.380958397,0.387588928,0.387687891,0.350929612,0.33638301,0.319049209,10,1,4.06332724559989,0.558989662,test,train,train,train,train,train,train,train,train,train
GCF_023195435.1,0.383868949,0.729869876,0.729321528,0.350929612,0.438782362,0.271558791,10,1,4.06332724559989,1.414586083,test,train,train,train,train,train,train,train,train,train
GCF_023370095.1,0.363464224,0.054791917,0.054744908,0.350929612,0.111908482,0.291724324,10,1,4.06332724559989,0.370666941,test,train,train,train,train,train,train,train,train,train
GCF_023507655.1,0.383868949,0.532788231,0.532739359,0.350929612,0.385543678,0.253050447,10,1,4.06332724559989,0.547221458,test,train,train,train,train,train,train,train,train,train
GCF_023507805.1,0.380958397,0.25222031,0.252209431,0.350929612,0.245862312,0.461788923,10,1,4.06332724559989,0.300063715,test,train,train,train,train,train,train,train,train,train
GCF_023509275.1,0.251498578,0.486989662,0.486692305,0.267527644,0.295112582,0.051803671,10,5,4.057080848,1.124022455,train,train,train,train,test,train,train,train,train,train
GCF_023511895.1,0.251498578,0.184035631,0.183980672,0.267527644,0.35100008,0.176031649,10,5,4.057080848,0.415058192,train,train,train,train,test,train,train,train,train,train
GCF_023512485.1,0.380958397,0.163676481,0.163524389,0.350929612,0.299158169,0.417811543,10,1,4.06332724559989,0.888650231,test,train,train,train,train,train,train,train,train,train
GCF_023558335.1,0.380958397,0.131068038,0.131069356,0.350929612,0.194400018,0.512289107,10,1,4.06332724559989,0.169889015,test,train,train,train,train,train,train,train,train,train
GCF_023558355.1,0.380958397,0.131228121,0.131185946,0.350929612,0.194523044,0.511843741,10,1,4.06332724559989,0.169889015,test,train,train,train,train,train,train,train,train,train
GCF_023704195.1,0.380958397,0.10006492,0.099976516,0.350929612,0.157761854,0.458249569,10,1,4.06332724559989,0.086643398,test,train,train,train,train,train,train,train,train,train
GCF_023712965.1,0.383868949,0.362217159,0.362108025,0.350929612,0.328848763,0.393474311,10,1,4.06332724559989,0.2100446,test,train,train,train,train,train,train,train,train,train
GCF_023822445.1,0.383868949,0.10948241,0.109375788,0.350929612,0.178062668,0.302733898,10,1,4.06332724559989,0.270760617,test,train,train,train,train,train,train,train,train,train
GCF_023983475.1,0.341045279,1.133682198,1.133704908,0.350929612,0.644761771,0.638565779,10,1,4.06332724559989,1.386294361,test,train,train,train,train,train,train,train,train,train
GCF_024170925.1,0.383868949,0.183272333,0.183163909,0.350929612,0.210094798,0.116387568,10,1,4.06332724559989,0.0578,test,train,train,train,train,train,train,train,train,train
GCF_024181485.1,0.868829598,0.186060534,0.185945001,0.355231546,0.226276167,0.277847439,10,9,4.37758272282925,0.140029733,train,train,train,train,train,train,train,train,test,train
GCF_024205665.1,0.383868949,0.050861133,0.050902328,0.350929612,0.109374996,0.187652633,10,1,4.06332724559989,0.11552453,test,train,train,train,train,train,train,train,train,train
GCF_024329165.1,0.251498578,0.245572585,0.245631376,0.267527644,0.254534615,-0.07078664,10,5,4.057080848,0.135911212,train,train,train,train,test,train,train,train,train,train
GCF_024342945.1,0.380958397,0.298376979,0.298590153,0.350929612,0.233122825,0.494908243,10,1,4.06332724559989,0.990210258,test,train,train,train,train,train,train,train,train,train
GCF_024347835.1,0.466353886,0.078626008,0.07866214,0.34389792,0.144821525,0.986892402,10,4,4.014557272,0.022109958,train,train,train,test,train,train,train,train,train,train
GCF_024463195.1,0.251498578,0.331994356,0.331760485,0.267527644,0.323775488,0.282378078,10,5,4.057080848,0.034657359,train,train,train,train,test,train,train,train,train,train
GCF_024505125.1,0.383868949,0.226187212,0.226296827,0.350929612,0.302134543,0.470129967,10,1,4.06332724559989,1.777300463,test,train,train,train,train,train,train,train,train,train
GCF_024662155.1,0.437717683,0.187382451,0.187473881,0.355231546,0.202966025,0.235655844,10,9,4.37197891320676,0.173286795,train,train,train,train,train,train,train,train,test,train
GCF_024712565.1,0.251498578,1.433414232,1.433899836,0.267527644,0.661514446,0.47743085,10,5,4.057080848,2.888113252,train,train,train,train,test,train,train,train,train,train
GCF_024731485.1,0.383868949,0.071000126,0.070932693,0.350929612,0.142178551,0.395668149,10,1,4.06332724559989,0.11552453,test,train,train,train,train,train,train,train,train,train
GCF_024742015.1,0.251498578,0.866163091,0.866433976,0.267527644,0.631060187,0.345393062,10,5,4.057080848,0.359143617,train,train,train,train,test,train,train,train,train,train
GCF_024746555.1,0.341045279,1.623148611,1.623295505,0.350929612,1.047032654,0.449776977,10,1,4.06332724559989,3.013683394,test,train,train,train,train,train,train,train,train,train
GCF_024748225.1,0.341045279,1.438312763,1.43806469,0.350929612,0.978233282,0.440056801,10,1,4.06332724559989,2.772588722,test,train,train,train,train,train,train,train,train,train
GCF_024806885.1,0.383868949,0.078251305,0.078332337,0.350929612,0.15609273,0.674179196,10,1,4.06332724559989,0.049510513,test,train,train,train,train,train,train,train,train,train
GCF_024808015.1,0.383868949,0.066767213,0.066745034,0.350929612,0.144888298,0.730346501,10,1,4.06332724559989,0.049510513,test,train,train,train,train,train,train,train,train,train
GCF_024808405.1,0.383868949,0.080925439,0.080938262,0.350929612,0.15940014,0.667447925,10,1,4.06332724559989,0.049510513,test,train,train,train,train,train,train,train,train,train
GCF_024809195.1,0.383868949,0.068517421,0.068597191,0.350929612,0.146543989,0.76576966,10,1,4.06332724559989,0.049510513,test,train,train,train,train,train,train,train,train,train
GCF_024814695.1,0.251498578,0.763210768,0.763209844,0.267527644,0.402605547,0.516736448,10,5,4.057080848,1.540327068,train,train,train,train,test,train,train,train,train,train
GCF_025092585.1,0.061630869,0.143485221,0.143633632,0.341808957,0.263266028,0.495292783,10,3,4.014557272,0.04135723,train,train,test,train,train,train,train,train,train,train
GCF_025127235.1,0.251498578,2.607718032,2.609740891,0.267527644,1.087300914,0.37992388,10,5,4.057080848,2.35,train,train,train,train,test,train,train,train,train,train
GCF_025128215.1,0.383430404,0.233060083,0.233100343,0.34389792,0.198150946,0.853337765,10,4,4.014557272,0.04793549,train,train,train,test,train,train,train,train,train,train
GCF_025194765.1,0.251498578,0.909659337,0.909283983,0.267527644,0.463133473,0.390211254,10,5,4.057080848,0.630133801,train,train,train,train,test,train,train,train,train,train
GCF_025232615.1,0.409685212,0.25408864,0.254179384,0.354442299,0.27656231,0.843221307,10,6,4.172196966,0.877401494,train,train,train,train,train,test,train,train,train,train
GCF_025289255.1,0.350853375,0.284343587,0.284134938,0.267527644,0.290218223,0.474498302,10,5,4.057080848,0.385081767,train,train,train,train,test,train,train,train,train,train
GCF_025397555.1,0.383868949,0.54697732,0.547034315,0.350929612,0.342856352,0.279506952,10,1,4.06332724559989,0.924196241,test,train,train,train,train,train,train,train,train,train
GCF_025398855.1,0.380958397,0.981218005,0.981238931,0.350929612,0.63225803,0.683501482,10,1,4.06332724559989,1.386294361,test,train,train,train,train,train,train,train,train,train
GCF_025460485.1,0.409685212,0.255050148,0.255284023,0.354442299,0.277879964,0.824382305,10,6,4.172196966,0.877401494,train,train,train,train,train,test,train,train,train,train
GCF_025657285.1,0.380958397,0.820717879,0.821069866,0.350929612,0.65795912,0.469805062,10,1,4.06332724559989,2.038668178,test,train,train,train,train,train,train,train,train,train
GCF_025739275.1,0.383868949,0.186348344,0.186390013,0.350929612,0.217591052,0.039068371,10,1,4.06332724559989,0.173286795,test,train,train,train,train,train,train,train,train,train
GCF_025837015.1,0.061630869,0.20312934,0.203060548,0.341808957,0.364500552,0.523990512,10,3,4.014557272,0.15068417,train,train,test,train,train,train,train,train,train,train
GCF_025961095.1,0.383868949,0.175968042,0.175867653,0.350929612,0.205513464,0.141659811,10,1,4.06332724559989,0.0578,test,train,train,train,train,train,train,train,train,train
GCF_025961535.1,0.383868949,0.067847501,0.067791444,0.350929612,0.108277466,0.05683846,10,1,4.06332724559989,0.034588183,test,train,train,train,train,train,train,train,train,train
GCF_025990295.1,0.380958397,0.068842178,0.068766648,0.350929612,0.137299576,0.042192552,10,1,4.06332724559989,0.072202831,test,train,train,train,train,train,train,train,train,train
GCF_026003375.1,0.380958397,0.161563286,0.161704696,0.350929612,0.332354074,0.339972764,10,1,4.06332724559989,1.690602879,test,train,train,train,train,train,train,train,train,train
GCF_026003655.1,0.251498578,0.047078649,0.047084005,0.267527644,0.149645405,0.226923853,10,5,4.057080848,0.138629436,train,train,train,train,test,train,train,train,train,train
GCF_026114445.1,0.363464224,1.676162993,1.676293061,0.350929612,1.027519704,0.249307886,10,1,4.06332724559989,2.100446002,test,train,train,train,train,train,train,train,train,train
GCF_026191315.1,0.380958397,0.071603776,0.071669787,0.350929612,0.13734785,0.09798605,10,1,4.06332724559989,0.288811325,test,train,train,train,train,train,train,train,train,train
GCF_026240795.1,0.350853375,0.078228234,0.078206835,0.267527644,0.245392144,0.39791128,10,5,4.057080848,0.815467271,train,train,train,train,test,train,train,train,train,train
GCF_026418735.1,0.061630869,0.091880661,0.091852587,0.341808957,0.343832043,0.512803257,10,3,4.014557272,0.280626389,train,train,test,train,train,train,train,train,train,train
GCF_026616315.1,0.251498578,0.296956153,0.297092787,0.267527644,0.254681299,0.489851475,10,5,4.057080848,1.474781235,train,train,train,train,test,train,train,train,train,train
GCF_026621015.1,0.251498578,0.831719266,0.832009579,0.267527644,0.605299018,0.493428528,10,5,4.057080848,1.575334501,train,train,train,train,test,train,train,train,train,train
GCF_026622035.1,0.251498578,0.741395977,0.741413178,0.267527644,0.554418567,0.447843254,10,5,4.057080848,1.575334501,train,train,train,train,test,train,train,train,train,train
GCF_026788405.1,0.251498578,1.867675415,1.868824968,0.267527644,1.126975135,0.41291371,10,5,4.057080848,1.195081346,train,train,train,train,test,train,train,train,train,train
GCF_026789745.1,0.251498578,1.768207572,1.767330904,0.267527644,1.076132684,0.454266459,10,5,4.057080848,1.195081346,train,train,train,train,test,train,train,train,train,train
GCF_026791395.1,0.251498578,1.770558254,1.770038765,0.267527644,1.079030764,0.426570058,10,5,4.057080848,1.195081346,train,train,train,train,test,train,train,train,train,train
GCF_026792315.1,0.251498578,1.699659937,1.700140252,0.267527644,1.041293764,0.443491578,10,5,4.057080848,1.195081346,train,train,train,train,test,train,train,train,train,train
GCF_026792995.1,0.251498578,1.770288642,1.770490883,0.267527644,1.079264708,0.434946477,10,5,4.057080848,1.195081346,train,train,train,train,test,train,train,train,train,train
GCF_027024085.1,0.380958397,0.167234624,0.167132154,0.350929612,0.168824328,0.233497724,10,1,4.06332724559989,0.344849344,test,train,train,train,train,train,train,train,train,train
GCF_027558275.1,0.383868949,0.201194558,0.201069585,0.350929612,0.281019514,0.514794588,10,1,4.06332724559989,1.777300463,test,train,train,train,train,train,train,train,train,train
GCF_027668465.1,0.251498578,6.338780914,6.341694241,0.267527644,2.408812589,0.220569372,10,5,4.057080848,1.124022455,train,train,train,train,test,train,train,train,train,train
GCF_027670425.1,0.350853375,0.743738444,0.744359086,0.267527644,0.39823728,0.624545872,10,5,4.057080848,0.815467271,train,train,train,train,test,train,train,train,train,train
GCF_027707985.1,0.363464224,1.777623647,1.778212367,0.350929612,1.074590077,0.256163299,10,1,4.06332724559989,2.100446002,test,train,train,train,train,train,train,train,train,train
GCF_027925125.1,0.251498578,0.058622469,0.058594304,0.267527644,0.171794538,0.198079199,10,5,4.057080848,0.138629436,train,train,train,train,test,train,train,train,train,train
GCF_027925485.1,0.383868949,0.09425628,0.094144349,0.350929612,0.27028638,0.641584098,10,1,4.06332724559989,0.040463933,test,train,train,train,train,train,train,train,train,train
GCF_027942315.1,0.671095743,0.364453225,0.364584042,0.420422244,0.39006493,0.965203643,10,7,4.14749238627446,0.228761446,train,train,train,train,train,train,test,train,train,train
GCF_027943605.1,0.380958397,0.071003847,0.071068693,0.350929612,0.139354877,0.050588842,10,1,4.06332724559989,0.072202831,test,train,train,train,train,train,train,train,train,train
GCF_027946175.1,0.409685212,0.138616998,0.138632209,0.354442299,0.2793677,0.768331349,10,6,4.172196966,0.481352209,train,train,train,train,train,test,train,train,train,train
GCF_028128655.1,0.383868949,0.189643362,0.189586494,0.350929612,0.215631342,0.17404218,10,1,4.06332724559989,0.034657359,test,train,train,train,train,train,train,train,train,train
GCF_028177325.1,0.383868949,0.390850743,0.390945956,0.350929612,0.351595455,0.257608831,10,1,4.06332724559989,0.693147181,test,train,train,train,train,train,train,train,train,train
GCF_028414575.1,0.383868949,0.496705089,0.496772866,0.350929612,0.287076804,0.38643989,10,1,4.06332724559989,0.693147181,test,train,train,train,train,train,train,train,train,train
GCF_028464745.1,0.383868949,0.35975744,0.35946024,0.350929612,0.334894645,0.280792326,10,1,4.06332724559989,0.693147181,test,train,train,train,train,train,train,train,train,train
GCF_028498245.1,0.380958397,0.057015502,0.057013488,0.350929612,0.108732831,0.050675828,10,1,4.06332724559989,0.13671542,test,train,train,train,train,train,train,train,train,train
GCF_028526865.1,0.383868949,0.477696791,0.477374091,0.350929612,0.356632558,0.277886689,10,1,4.06332724559989,0.547221458,test,train,train,train,train,train,train,train,train,train
GCF_028596125.1,0.251498578,0.324484561,0.324279383,0.267527644,0.269640677,0.505072057,10,5,4.057080848,1.474781235,train,train,train,train,test,train,train,train,train,train
GCF_028637485.1,0.380958397,0.051117309,0.051124589,0.350929612,0.103515815,0.016023366,10,1,4.06332724559989,0.13671542,test,train,train,train,train,train,train,train,train,train
GCF_028640485.1,0.380958397,0.051447315,0.051474638,0.350929612,0.103756521,0.034718789,10,1,4.06332724559989,0.13671542,test,train,train,train,train,train,train,train,train,train
GCF_028640725.1,0.380958397,0.05136922,0.051401348,0.350929612,0.103706307,0.037814412,10,1,4.06332724559989,0.13671542,test,train,train,train,train,train,train,train,train,train
GCF_028728295.1,0.383868949,0.314039109,0.314081825,0.350929612,0.306594058,0.28406024,10,1,4.06332724559989,0.693147181,test,train,train,train,train,train,train,train,train,train
GCF_028751175.1,0.251498578,1.498431568,1.499344972,0.267527644,1.030144113,0.555812478,10,5,4.057080848,0.459037868,train,train,train,train,test,train,train,train,train,train
GCF_028752255.1,0.380958397,0.209747452,0.209790309,0.350929612,0.228110204,0.155080929,10,1,4.06332724559989,0.154032707,test,train,train,train,train,train,train,train,train,train
GCF_028807315.1,0.380958397,0.114383215,0.114384498,0.350929612,0.180233925,0.548813879,10,1,4.06332724559989,0.169889015,test,train,train,train,train,train,train,train,train,train
GCF_028887645.1,0.251498578,1.19111716,1.192408706,0.267527644,0.56857481,0.575048625,10,5,4.057080848,1.808210036,train,train,train,train,test,train,train,train,train,train
GCF_029023785.1,0.251498578,0.792213233,0.791806238,0.267527644,0.5820834,0.538701117,10,5,4.057080848,1.575334501,train,train,train,train,test,train,train,train,train,train
GCF_029024925.1,0.251498578,1.094147119,1.094154981,0.267527644,0.532235469,0.577380955,10,5,4.057080848,1.808210036,train,train,train,train,test,train,train,train,train,train
GCF_029075805.1,0.363464224,1.664865094,1.664618589,0.350929612,1.019730697,0.249105871,10,1,4.06332724559989,2.100446002,test,train,train,train,train,train,train,train,train,train
GCF_029076975.1,0.251498578,0.312144636,0.312115985,0.267527644,0.292957875,0.4707748,10,5,4.057080848,1.611970187,train,train,train,train,test,train,train,train,train,train
GCF_029267715.1,0.409685212,0.250871862,0.251085699,0.354442299,0.274727704,0.744014204,10,6,4.172196966,0.693147181,train,train,train,train,train,test,train,train,train,train
GCF_029335825.2,0.383868949,0.134697359,0.134725103,0.350929612,0.343689739,0.795903921,10,1,4.06332724559989,0.277258872,test,train,train,train,train,train,train,train,train,train
GCF_029762475.1,0.383868949,0.343250024,0.343380155,0.350929612,0.346933409,1.005352378,10,1,4.06332724559989,0.693147181,test,train,train,train,train,train,train,train,train,train
GCF_029814995.1,0.671095743,0.305570817,0.305539619,0.420422244,0.329217974,0.856467545,10,7,4.14749238627446,0.282917217,train,train,train,train,train,train,test,train,train,train
GCF_029958585.2,0.868829598,0.065764187,0.065679365,0.355231546,0.073521055,0.185863823,10,9,4.37758272282925,0.027182242,train,train,train,train,train,train,train,train,test,train
GCF_029981315.1,0.081897444,0.070598594,0.070680261,0.341808957,0.236420446,0.465080649,10,3,4.014557272,0.402992547,train,train,test,train,train,train,train,train,train,train
GCF_029982975.1,0.251498578,0.070469374,0.070428903,0.267527644,0.263901452,0.449031562,10,5,4.057080848,0.653912434,train,train,train,train,test,train,train,train,train,train
GCF_030008365.1,0.383868949,0.593677126,0.594058262,0.350929612,0.361878888,0.299228013,10,1,4.06332724559989,0.924196241,test,train,train,train,train,train,train,train,train,train
GCF_030019015.1,0.061630869,0.067321212,0.06726058,0.341808957,0.254733862,0.471566141,10,3,4.014557272,0.200912226,train,train,test,train,train,train,train,train,train,train
GCF_030019055.1,0.383868949,0.093008474,0.093011175,0.350929612,0.268832327,0.651421905,10,1,4.06332724559989,0.040463933,test,train,train,train,train,train,train,train,train,train
GCF_030062355.1,0.380958397,0.235412596,0.235148482,0.350929612,0.245847872,0.1988419,10,1,4.06332724559989,0.0052912,test,train,train,train,train,train,train,train,train,train
GCF_030062705.1,0.383868949,0.301427818,0.301538774,0.350929612,0.300435244,0.278705567,10,1,4.06332724559989,0.165035043,test,train,train,train,train,train,train,train,train,train
GCF_030122745.1,0.251498578,0.349906059,0.34972108,0.267527644,0.335959709,0.497587711,10,5,4.057080848,0.554517744,train,train,train,train,test,train,train,train,train,train
GCF_030144155.1,0.341045279,2.937386563,2.937064324,0.350929612,1.750648741,0.407812893,10,1,4.06332724559989,2.772588722,test,train,train,train,train,train,train,train,train,train
GCF_030160235.1,0.383868949,0.255536207,0.255349855,0.350929612,0.253256283,0.231102049,10,1,4.06332724559989,0.288811325,test,train,train,train,train,train,train,train,train,train
GCF_030161355.1,0.251498578,0.094948339,0.094942564,0.267527644,0.205765441,0.279426038,10,5,4.057080848,1.28360589,train,train,train,train,test,train,train,train,train,train
GCF_030166575.1,0.350853375,0.194170395,0.194137122,0.267527644,0.329728021,0.620236933,10,5,4.057080848,0.924196241,train,train,train,train,test,train,train,train,train,train
GCF_030176235.1,0.251498578,0.447054636,0.446989863,0.267527644,0.278388982,0.052538417,10,5,4.057080848,1.124022455,train,train,train,train,test,train,train,train,train,train
GCF_030176715.1,0.251498578,0.411180873,0.411216885,0.267527644,0.262440942,0.057962045,10,5,4.057080848,1.124022455,train,train,train,train,test,train,train,train,train,train
GCF_030223255.1,0.383868949,0.609932207,0.610218488,0.350929612,0.504364877,0.315151811,10,1,4.06332724559989,1.575334501,test,train,train,train,train,train,train,train,train,train
GCF_030227825.1,0.251498578,1.195420612,1.196318917,0.267527644,0.570284826,0.571386099,10,5,4.057080848,1.808210036,train,train,train,train,test,train,train,train,train,train
GCF_030229165.1,0.251498578,0.443101035,0.443132068,0.267527644,0.276246952,0.054984093,10,5,4.057080848,1.124022455,train,train,train,train,test,train,train,train,train,train
GCF_030229185.1,0.251498578,0.442051123,0.442340256,0.267527644,0.275947954,0.058764771,10,5,4.057080848,1.124022455,train,train,train,train,test,train,train,train,train,train
GCF_030236355.1,0.380958397,0.337788027,0.337791024,0.350929612,0.252090638,0.527031124,10,1,4.06332724559989,0.990210258,test,train,train,train,train,train,train,train,train,train
GCF_030236465.1,0.251498578,0.251663578,0.251513909,0.267527644,0.258616078,-0.076684013,10,5,4.057080848,0.135911212,train,train,train,train,test,train,train,train,train,train
GCF_030297095.1,0.383868949,0.0481291,0.048159301,0.350929612,0.107261956,0.143349349,10,1,4.06332724559989,0.11552453,test,train,train,train,train,train,train,train,train,train
GCF_030340565.1,0.251498578,1.192023458,1.192613869,0.267527644,0.570205352,0.572130144,10,5,4.057080848,1.808210036,train,train,train,train,test,train,train,train,train,train
GCF_030348065.1,0.251498578,0.288741137,0.288715087,0.267527644,0.250128235,0.465182692,10,5,4.057080848,1.474781235,train,train,train,train,test,train,train,train,train,train
GCF_030376745.1,0.251498578,0.177197676,0.177425239,0.267527644,0.398504519,0.499089479,10,5,4.057080848,2.888113252,train,train,train,train,test,train,train,train,train,train
GCF_030376765.1,0.251498578,0.166442433,0.166437877,0.267527644,0.384140272,0.485053331,10,5,4.057080848,2.888113252,train,train,train,train,test,train,train,train,train,train
GCF_030376785.1,0.251498578,0.177998749,0.177971906,0.267527644,0.399795804,0.491476506,10,5,4.057080848,2.888113252,train,train,train,train,test,train,train,train,train,train
GCF_030386185.1,0.383868949,0.083996482,0.083932382,0.350929612,0.14574513,0.412704587,10,1,4.06332724559989,0.23104906,test,train,train,train,train,train,train,train,train,train
GCF_030441405.1,0.409685212,0.319368788,0.319422664,0.354442299,0.289290386,0.803195477,10,6,4.172196966,0.568153427,train,train,train,train,train,test,train,train,train,train
GCF_030445475.1,0.383868949,0.170267083,0.170486553,0.350929612,0.403162933,0.586066186,10,1,4.06332724559989,0.300063715,test,train,train,train,train,train,train,train,train,train
GCF_030445905.1,0.061630869,0.199054731,0.198877336,0.341808957,0.363797319,0.520025074,10,3,4.014557272,0.15068417,train,train,test,train,train,train,train,train,train,train
GCF_030544905.1,0.466353886,0.220858243,0.220853013,0.34389792,0.185822939,1.141301632,10,4,4.014557272,0.330070086,train,train,train,test,train,train,train,train,train,train
GCF_030587775.1,0.061630869,0.212525885,0.212393804,0.341808957,0.376532968,0.522316337,10,3,4.014557272,0.15068417,train,train,test,train,train,train,train,train,train,train
GCF_030803985.1,0.350853375,0.069228075,0.069266924,0.267527644,0.23434113,0.442486286,10,5,4.057080848,0.558989662,train,train,train,train,test,train,train,train,train,train
GCF_030819155.1,0.380958397,0.963507786,0.963909304,0.350929612,0.624445652,0.645217955,10,1,4.06332724559989,1.386294361,test,train,train,train,train,train,train,train,train,train
GCF_030847155.1,0.380958397,0.785020778,0.784546894,0.350929612,0.628327384,0.581138551,10,1,4.06332724559989,3.013683394,test,train,train,train,train,train,train,train,train,train
GCF_030908605.1,0.251498578,0.134213322,0.134102148,0.267527644,0.313716679,0.533676445,10,5,4.057080848,2.475525645,train,train,train,train,test,train,train,train,train,train
GCF_030923285.1,0.671095743,0.089101528,0.089227653,0.420422244,0.140946678,0.312460691,10,7,4.14749238627446,0.164252886,train,train,train,train,train,train,test,train,train,train
GCF_030924235.1,0.671095743,0.088942717,0.08903739,0.420422244,0.14069956,0.303418607,10,7,4.14749238627446,0.164252886,train,train,train,train,train,train,test,train,train,train
GCF_900004845.1,0.380958397,0.224980767,0.225215967,0.350929612,0.226414628,0.011823592,10,1,4.06332724559989,0.026659507,test,train,train,train,train,train,train,train,train,train
GCF_900007565.1,0.251498578,0.45228164,0.452091821,0.267527644,0.395385955,0.584208906,10,5,4.057080848,1.824071528,train,train,train,train,test,train,train,train,train,train
GCF_900087055.1,0.380958397,0.719647859,0.71925618,0.350929612,0.563525296,0.484955192,10,1,4.06332724559989,0.084222015,test,train,train,train,train,train,train,train,train,train
GCF_900088135.1,0.409685212,0.150020466,0.150129344,0.354442299,0.186277887,0.776604652,10,6,4.172196966,0.290019741,train,train,train,train,train,test,train,train,train,train
GCF_900101275.1,0.383868949,0.737786495,0.737469072,0.350929612,0.41084048,0.922630906,10,1,4.06332724559989,1.155245301,test,train,train,train,train,train,train,train,train,train
GCF_900101525.1,0.251498578,0.532521376,0.532411998,0.267527644,0.438289681,0.514440477,10,5,4.057080848,0.597540673,train,train,train,train,test,train,train,train,train,train
GCF_900102395.1,0.350853375,0.071630034,0.071612772,0.267527644,0.233723249,0.389600158,10,5,4.057080848,0.815467271,train,train,train,train,test,train,train,train,train,train
GCF_900102465.1,0.383868949,0.129633864,0.129678992,0.350929612,0.189002174,0.342259139,10,1,4.06332724559989,0.190949637,test,train,train,train,train,train,train,train,train,train
GCF_900102615.1,0.061630869,0.143485221,0.143627679,0.341808957,0.263266028,0.495236129,10,3,4.014557272,0.04135723,train,train,test,train,train,train,train,train,train,train
GCF_900103425.1,0.251498578,0.744228312,0.744518991,0.267527644,0.590068357,0.403184682,10,5,4.057080848,0.378768951,train,train,train,train,test,train,train,train,train,train
GCF_900103735.1,0.380958397,0.2854783,0.285598344,0.350929612,0.267804095,0.360772699,10,1,4.06332724559989,0.141458608,test,train,train,train,train,train,train,train,train,train
GCF_900103835.1,0.350853375,0.100720573,0.100661813,0.267527644,0.1517962,0.290463775,10,5,4.057080848,0.14500987,train,train,train,train,test,train,train,train,train,train
GCF_900104115.1,0.251498578,0.347885757,0.347633874,0.267527644,0.244385651,0.556098282,10,5,4.057080848,0.481352209,train,train,train,train,test,train,train,train,train,train
GCF_900106535.1,0.383868949,0.188408943,0.188380807,0.350929612,0.21927067,0.034822941,10,1,4.06332724559989,0.173286795,test,train,train,train,train,train,train,train,train,train
GCF_900106765.1,0.350853375,0.107236774,0.107295003,0.267527644,0.245535371,0.435214907,10,5,4.057080848,0.169060288,train,train,train,train,test,train,train,train,train,train
GCF_900107035.1,0.251498578,0.123031768,0.123000937,0.267527644,0.238107934,0.269171596,10,5,4.057080848,1.28360589,train,train,train,train,test,train,train,train,train,train
GCF_900108515.1,0.251498578,0.942315342,0.942160093,0.267527644,0.652852186,0.450251222,10,5,4.057080848,1.65035043,train,train,train,train,test,train,train,train,train,train
GCF_900109315.1,0.363464224,0.24476951,0.244720795,0.350929612,0.258566476,0.929055154,10,1,4.06332724559989,0.385081767,test,train,train,train,train,train,train,train,train,train
GCF_900109905.1,0.383868949,0.214167798,0.214073066,0.350929612,0.261164259,0.553606153,10,1,4.06332724559989,0.835117085,test,train,train,train,train,train,train,train,train,train
